rooms,area,bathrooms,toilets,facades_number,number_floors,build_year,has_terrace,has_garden,has_garage,elevator,is_furnished,leased,running_water,primary_energy_consumption,postal_code,cadastral_income,has_swimming_pool,property_type_house,property_type_other,locality_antwerp,locality_braine-l-alleud,locality_brussels,locality_gent,locality_laken,locality_liege,locality_lier,locality_mons,locality_mouscron,locality_namur,locality_nivelles,locality_oostende,locality_other,locality_pont-a-celles,locality_roeselare,locality_seraing,locality_tournai,locality_tubize,locality_turnhout,locality_wavre,property_subtype_duplex,property_subtype_other,property_subtype_residence,property_subtype_studio,property_subtype_villa,has_equipped_kitchen_Not equipped,has_equipped_kitchen_Partially equipped,has_equipped_kitchen_Super equipped,y_true,y_pred_oof,loss
4.0,170.0,1.0,2.0,3.0,2.0,2024.0,1,1,1,0,0,0.0,1.0,232.0,9800,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,437000.0,446886.3268689362,9886.326868936187
4.0,143.0,1.0,1.0,3.0,3.0,2010.0,1,1,0,0,0,0.0,1.0,775.0,4041,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,180000.0,203023.04430742143,23023.044307421427
2.0,127.0,1.0,1.0,2.0,2.0,1850.0,0,1,0,0,0,0.0,1.0,356.0,4040,718.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,139000.0,147256.45171966584,8256.451719665842
3.0,330.0,1.0,1.0,2.0,2.0,2010.0,1,1,1,0,0,0.0,1.0,371.0,2600,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,995000.0,828812.5193235971,166187.48067640292
2.0,91.0,1.0,1.0,3.0,3.0,2024.0,1,1,1,1,0,0.0,1.0,232.0,9990,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,342000.0,337952.3030352323,4047.6969647677033
3.0,130.0,1.0,1.0,2.0,3.0,2010.0,0,0,0,0,0,0.0,1.0,131.0,7700,803.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,209000.0,212617.8885622108,3617.8885622108064
2.0,400.0,2.0,2.0,3.0,3.0,2010.0,1,1,0,0,0,0.0,1.0,386.0,7134,946.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,239000.0,343189.370588034,104189.37058803398
3.0,196.0,1.0,1.0,3.0,3.0,2024.0,1,1,1,0,0,0.0,1.0,232.0,5020,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,429000.0,374314.47719950986,54685.522800490144
3.0,133.0,1.0,1.0,3.0,3.0,2010.0,0,1,0,0,0,0.0,1.0,259.0,9100,493.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,230000.0,296271.64910497254,66271.64910497254
3.0,120.0,2.0,2.0,2.0,3.0,2010.0,0,0,0,0,0,0.0,1.0,338.0,5500,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,190000.0,196085.81096095027,6085.810960950272
3.0,102.0,1.0,1.0,3.0,2.0,2010.0,1,0,1,0,0,0.0,1.0,75.0,6760,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,239000.0,274608.1871322879,35608.18713228789
1.0,70.0,1.0,1.0,2.0,6.0,1970.0,0,0,0,1,0,0.0,1.0,610.0,1000,803.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,269000.0,220885.87075157382,48114.12924842618
2.0,140.0,1.0,1.0,3.0,3.0,1900.0,0,1,1,0,0,0.0,1.0,232.0,5670,462.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,200000.0,206233.10272255322,6233.102722553216
2.0,125.0,1.0,1.0,2.0,7.0,2010.0,1,0,1,1,0,1.0,1.0,179.0,6000,1795.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,149999.0,258691.97892396446,108692.97892396446
3.0,126.0,3.0,3.0,2.0,6.0,2024.0,1,0,1,1,0,0.0,1.0,85.0,1300,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,541000.0,581193.9367493034,40193.936749303364
2.0,90.0,1.0,1.0,2.0,3.0,2024.0,1,0,1,1,0,0.0,1.0,232.0,8900,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,339250.0,343233.7896929428,3983.78969294281
2.0,141.0,1.0,1.0,3.0,3.0,1999.0,1,0,1,0,0,0.0,1.0,349.0,8310,1244.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,460000.0,309085.94632773683,150914.05367226317
1.0,68.0,1.0,1.0,3.0,5.0,2010.0,1,1,0,0,0,0.0,1.0,232.0,5000,803.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,259000.0,276945.8996507453,17945.899650745327
4.0,230.0,1.0,3.0,4.0,2.0,2020.0,0,1,1,0,0,0.0,1.0,105.0,6543,1457.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,427000.0,537277.2159283297,110277.21592832974
2.0,82.0,1.0,1.0,2.0,3.0,2010.0,0,0,1,0,0,0.0,1.0,644.0,2100,546.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,230000.0,199160.2372782714,30839.76272172859
2.0,92.0,1.0,1.0,4.0,3.0,2024.0,1,1,0,1,0,0.0,1.0,232.0,6724,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,329000.0,289275.5038369019,39724.49616309808
4.0,223.0,2.0,3.0,2.0,3.0,1950.0,1,1,0,0,0,0.0,1.0,5.0,2610,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,650000.0,686775.0291526975,36775.029152697534
3.0,144.0,1.0,1.0,3.0,3.0,1957.0,1,1,1,0,0,0.0,1.0,629.0,2480,758.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,245000.0,321395.0763431945,76395.07634319452
2.0,82.0,1.0,1.0,2.0,5.0,2024.0,1,0,0,0,0,0.0,1.0,232.0,6230,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,235900.0,248203.33035748024,12303.330357480241
2.0,104.0,1.0,1.0,3.0,3.0,2010.0,1,0,1,1,0,0.0,1.0,232.0,4920,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,265000.0,332850.6132672393,67850.6132672393
3.0,174.0,1.0,1.0,3.0,3.0,1960.0,0,1,1,0,0,0.0,1.0,1004.0,2220,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,315000.0,335587.62662051106,20587.62662051106
3.0,168.0,1.0,1.0,2.0,3.0,2010.0,0,0,0,0,0,0.0,1.0,232.0,9160,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,392500.0,388398.34094087745,4101.659059122554
3.0,758.0,1.0,1.0,4.0,3.0,2024.0,0,1,1,0,0,0.0,1.0,232.0,6180,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,340550.0,314160.77781325957,26389.22218674043
3.0,150.0,2.0,2.0,2.0,2.0,2010.0,1,1,0,1,0,0.0,1.0,232.0,9050,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,500000.0,514953.9219772766,14953.921977276623
5.0,205.0,1.0,2.0,3.0,3.0,2010.0,1,1,0,0,0,0.0,1.0,363.0,6900,723.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,298500.0,223114.08579547418,75385.91420452582
2.0,83.0,1.0,1.0,3.0,4.0,2010.0,1,0,0,1,0,0.0,1.0,100.0,7000,803.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,212000.0,229426.8378362929,17426.837836292892
1.0,41.0,1.0,1.0,2.0,3.0,2010.0,0,0,0,0,0,0.0,1.0,605.0,7500,500.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,72000.0,96219.92974840384,24219.92974840384
1.0,83.0,1.0,1.0,3.0,4.0,2024.0,1,0,1,1,0,0.0,1.0,232.0,2300,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,244000.0,258377.02405329645,14377.024053296453
6.0,283.0,2.0,3.0,4.0,3.0,2024.0,1,1,1,0,0,0.0,1.0,63.0,6900,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,750000.0,631185.2083969896,118814.79160301038
4.0,218.0,2.0,1.0,3.0,3.0,2022.0,1,1,0,0,0,0.0,1.0,232.0,9120,880.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,435000.0,518128.4709596823,83128.47095968231
3.0,106.0,1.0,1.0,3.0,2.0,2024.0,1,1,0,1,0,0.0,1.0,232.0,6640,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,249900.0,296632.5344008918,46732.534400891804
1.0,73.0,1.0,1.0,2.0,5.0,2024.0,1,0,1,1,0,0.0,1.0,63.0,1480,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,243540.0,238310.25303688366,5229.74696311634
3.0,115.0,1.0,1.0,2.0,3.0,2010.0,1,0,1,1,0,0.0,1.0,203.0,7531,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,229000.0,194593.24567742881,34406.754322571185
2.0,105.0,2.0,1.0,3.0,3.0,2018.0,1,0,0,0,0,0.0,1.0,232.0,7100,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,258179.0,302317.35767131555,44138.35767131555
1.0,53.0,1.0,1.0,4.0,3.0,2024.0,1,1,0,1,0,0.0,1.0,232.0,2050,803.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200000.0,207020.8835090746,7020.8835090746
2.0,125.0,1.0,2.0,3.0,3.0,1951.0,0,1,0,0,0,0.0,1.0,290.0,2170,790.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,314000.0,351678.01685374585,37678.01685374585
3.0,179.0,2.0,1.0,4.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,638.0,4030,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,319000.0,377532.81557306414,58532.815573064145
1.0,48.0,1.0,1.0,4.0,3.0,2024.0,1,1,0,0,0,0.0,1.0,232.0,1140,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,267000.0,245804.80041373463,21195.19958626537
4.0,170.0,1.0,1.0,2.0,3.0,2010.0,0,1,0,0,0,0.0,1.0,306.0,2800,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,395000.0,389600.8490265473,5399.150973452721
3.0,147.0,1.0,1.0,4.0,3.0,1977.0,0,1,1,0,0,0.0,1.0,259.0,3580,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,439000.0,354223.1704615066,84776.82953849342
2.0,103.0,1.0,1.0,2.0,3.0,2010.0,1,1,0,0,0,0.0,1.0,440.0,7140,446.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,90000.0,118251.59048839222,28251.59048839222
3.0,120.0,2.0,2.0,2.0,3.0,2020.0,1,1,1,0,1,0.0,1.0,232.0,9000,855.0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,575000.0,479661.9068904763,95338.0931095237
2.0,109.0,1.0,2.0,2.0,3.0,2010.0,1,1,1,0,0,0.0,1.0,275.0,1070,608.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,280000.0,322565.8199658946,42565.819965894625
2.0,91.0,1.0,1.0,3.0,3.0,2024.0,1,0,1,1,0,0.0,1.0,49.0,4800,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,285000.0,295803.26721673895,10803.267216738954
2.0,87.0,1.0,1.0,4.0,3.0,2024.0,1,0,0,1,0,0.0,1.0,232.0,6724,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,275000.0,275118.09719312366,118.09719312365633
2.0,89.0,1.0,1.0,3.0,3.0,2010.0,0,0,0,0,0,0.0,1.0,197.0,4000,999.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,225000.0,208500.49418683304,16499.505813166965
3.0,119.0,1.0,2.0,2.0,3.0,2023.0,1,0,0,1,0,0.0,1.0,232.0,8210,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,356895.0,413959.3955788287,57064.3955788287
1.0,90.0,1.0,1.0,2.0,2.0,2023.0,1,0,1,1,0,0.0,1.0,232.0,2240,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,400000.0,318225.8099624429,81774.1900375571
2.0,130.0,1.0,1.0,3.0,3.0,1967.0,1,0,0,0,0,0.0,1.0,362.0,2160,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,261300.0,271198.23360648664,9898.23360648664
3.0,125.0,3.0,2.0,4.0,3.0,1948.0,1,0,0,1,1,0.0,1.0,99.0,8300,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1625000.0,1499231.0763247833,125768.92367521673
2.0,116.0,1.0,2.0,2.0,5.0,2024.0,1,1,1,1,0,0.0,1.0,45.0,1140,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,460000.0,493161.99267299334,33161.992672993336
3.0,160.0,1.0,2.0,3.0,1.0,2024.0,1,1,0,0,0,0.0,1.0,232.0,7740,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,307950.0,323432.6218324459,15482.621832445904
2.0,397.0,1.0,1.0,3.0,4.0,1931.0,0,1,1,0,0,0.0,1.0,1108.0,9400,406.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,225000.0,288882.8912645266,63882.89126452658
2.0,67.0,1.0,1.0,2.0,2.0,1975.0,1,1,1,0,0,0.0,1.0,452.0,1400,959.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,225000.0,207685.57133335323,17314.428666646767
4.0,264.0,1.0,2.0,4.0,3.0,2010.0,0,1,0,0,0,0.0,1.0,527.0,6460,1217.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,200000.0,318564.13193670055,118564.13193670055
1.0,65.0,1.0,1.0,3.0,6.0,2023.0,1,1,1,1,0,0.0,1.0,40.0,5030,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,249000.0,244774.61900945992,4225.380990540085
4.0,180.0,1.0,1.0,3.0,3.0,2024.0,1,1,1,0,0,0.0,1.0,45.0,5310,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,485000.0,452739.1425197482,32260.857480251812
3.0,153.0,1.0,1.0,3.0,3.0,2010.0,0,1,0,0,0,0.0,1.0,429.0,6030,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,99000.0,137125.27942635227,38125.27942635227
3.0,110.0,1.0,1.0,2.0,2.0,2010.0,1,1,0,0,0,0.0,1.0,186.0,4801,2455.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,247500.0,288012.9672317403,40512.9672317403
2.0,118.0,1.0,1.0,4.0,3.0,1948.0,1,1,0,0,0,1.0,1.0,181.0,4100,2320.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,199000.0,289306.1745892778,90306.17458927783
15.0,758.0,5.0,5.0,3.0,3.0,2010.0,0,0,0,0,0,0.0,1.0,232.0,5660,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,990000.0,1240122.0972712527,250122.09727125266
3.0,189.0,1.0,2.0,4.0,3.0,2010.0,0,1,1,0,0,0.0,1.0,232.0,6440,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,348800.0,380350.5345896312,31550.534589631192
2.0,87.0,1.0,1.0,4.0,3.0,2010.0,1,0,0,1,0,0.0,1.0,232.0,6230,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,249400.0,240302.95646358878,9097.04353641122
3.0,106.0,1.0,1.0,3.0,6.0,2010.0,1,0,1,1,0,0.0,1.0,372.0,7000,1381.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,225000.0,216900.96216106156,8099.037838938442
3.0,100.0,1.0,1.0,2.0,2.0,2024.0,1,1,0,1,0,0.0,1.0,232.0,9850,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,389400.0,419316.6636620667,29916.663662066683
2.0,88.0,1.0,1.0,2.0,4.0,2024.0,1,1,1,1,0,0.0,1.0,232.0,8400,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,274000.0,295158.4560102993,21158.456010299327
2.0,99.0,1.0,2.0,3.0,2.0,2024.0,1,0,1,1,0,0.0,1.0,232.0,1360,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,311000.0,309666.3504886487,1333.6495113513083
2.0,90.0,1.0,1.0,3.0,3.0,2010.0,0,0,0,0,0,0.0,1.0,232.0,5560,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,179000.0,194655.30271783774,15655.302717837738
2.0,89.0,1.0,1.0,2.0,2.0,2019.0,1,0,1,1,0,0.0,1.0,78.0,9100,798.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,290000.0,280206.4699643564,9793.530035643606
3.0,254.0,1.0,2.0,4.0,3.0,1991.0,1,1,1,0,0,0.0,1.0,196.0,9150,1207.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,719000.0,601637.5232655426,117362.47673445742
3.0,148.0,1.0,2.0,3.0,3.0,2010.0,0,1,1,0,0,0.0,1.0,232.0,9800,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,397066.0,413618.3477341236,16552.347734123585
3.0,308.0,3.0,3.0,3.0,2.0,2024.0,1,1,1,0,0,0.0,1.0,232.0,1120,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,785000.0,771192.2086364321,13807.791363567929
2.0,93.0,1.0,1.0,4.0,6.0,2024.0,1,0,0,1,0,0.0,1.0,232.0,5000,803.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,350000.0,403581.78542275145,53581.78542275145
2.0,91.0,1.0,1.0,4.0,3.0,2010.0,1,1,0,0,0,0.0,1.0,232.0,1140,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,377000.0,408428.4697067818,31428.46970678179
2.0,97.0,1.0,1.0,4.0,4.0,2024.0,1,1,0,0,0,0.0,1.0,232.0,1000,803.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,369000.0,404419.0639438149,35419.063943814894
1.0,51.0,1.0,1.0,2.0,8.0,1961.0,0,0,0,1,0,0.0,1.0,310.0,2000,679.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,189000.0,263167.55955931195,74167.55955931195
1.0,66.0,1.0,1.0,3.0,4.0,2024.0,1,0,1,1,0,0.0,1.0,232.0,2300,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,195000.0,303616.97448033374,108616.97448033374
3.0,110.0,1.0,1.0,2.0,2.0,1918.0,1,1,0,0,0,0.0,1.0,379.0,6200,371.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,169000.0,139717.15392537095,29282.84607462905
2.0,110.0,1.0,1.0,2.0,2.0,2010.0,0,1,1,0,0,0.0,1.0,416.0,7340,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,85000.0,98446.44023106624,13446.44023106624
2.0,173.0,1.0,2.0,3.0,2.0,1995.0,1,1,1,0,0,0.0,1.0,265.0,4101,742.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,369000.0,314204.42189683043,54795.578103169566
1.0,37.0,1.0,1.0,4.0,10.0,1967.0,1,0,0,1,0,0.0,1.0,547.0,1070,706.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,119000.0,78862.37044360719,40137.629556392814
2.0,200.0,2.0,2.0,2.0,3.0,2010.0,0,1,1,0,0,0.0,1.0,328.0,7850,1514.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,280000.0,384827.41761427146,104827.41761427146
3.0,75.0,1.0,1.0,3.0,3.0,2010.0,1,1,0,0,1,0.0,1.0,435.0,5500,438.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,190000.0,143750.38355630962,46249.61644369038
3.0,211.0,2.0,2.0,4.0,1.0,1900.0,0,1,1,0,0,0.0,1.0,232.0,6560,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,230000.0,346284.6442039082,116284.64420390822
3.0,105.0,2.0,1.0,3.0,4.0,2024.0,1,0,0,1,0,0.0,1.0,232.0,8300,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,815000.0,925175.9101639744,110175.91016397439
2.0,102.0,1.0,1.0,4.0,3.0,2010.0,1,1,0,0,0,0.0,1.0,232.0,1140,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,433000.0,421345.829446646,11654.170553354023
3.0,106.0,1.0,1.0,3.0,3.0,2010.0,1,1,0,0,0,0.0,1.0,232.0,7000,803.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,315000.0,318715.47345679515,3715.4734567951527
2.0,98.0,2.0,2.0,3.0,3.0,2024.0,1,1,1,0,0,0.0,1.0,85.0,1300,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,419000.0,416897.81835650303,2102.181643496966
1.0,60.0,1.0,1.0,2.0,3.0,2010.0,0,0,0,0,0,0.0,1.0,347.0,4020,803.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,159000.0,102139.25756810592,56860.742431894076
3.0,118.0,1.0,1.0,3.0,3.0,2010.0,0,1,0,0,0,0.0,1.0,620.0,1800,456.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,265000.0,285343.7938058608,20343.793805860798
3.0,399.0,1.0,1.0,2.0,3.0,1951.0,1,1,1,0,0,0.0,1.0,232.0,8800,803.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,360000.0,346016.6150335158,13983.384966484213
